text,x_distance,y_distance,digit_ratio,special_chars,pattern_score,character_count,horizontal_score,vertical_score,alignment_score,normalized_distance,is_integer,is_valid
+1-443-470-7200 or 855-291-4527,0.5861196108162403,0.41123616322875023,0.6774193548387096,6,0.1,31,0.0,1.0,0,1.4252593472205526,1,0
602.791.3018,0.4679316468536854,0.44923993572592735,0.8333333333333334,2,0.4,12,0.0,1.0,0,1.0416050934840917,1,0
(385) 201-3252,0.0030158087611198425,0.4554884694516659,0.7142857142857143,3,0.9,14,0.7396480040807687,1.0,1,0.0066210285053359815,1,1
+1-443-470-7200 or 855-291-4527,0.586045403033495,0.4661823473870754,0.6774193548387096,6,0.1,31,0.0,1.0,0,1.257113550533793,1,0
2623704177,0.47093411162495613,0.5037541948258877,1.0,0,0.4,10,0.0,1.0,0,0.9348471568372104,1,0
(414) 588-5151,0.0030052512884140015,0.510418351739645,0.7142857142857143,3,0.9,14,0.7404292977940533,1.0,1,0.0058878082858169565,1,1
+1-443-470-7200 or 855-291-4527,0.5864076800644398,0.5210471116006374,0.6774193548387096,6,0.1,31,0.0,1.0,0,1.1254386437809372,1,0
262-370-4177,0.4670683331787586,0.5587098561227322,0.8333333333333334,2,0.4,12,0.0,1.0,0,0.8359750451603137,1,0
(262) 370-2054,0.0030293837189674377,0.565301176160574,0.7142857142857143,3,0.9,14,0.7386446162344956,1.0,1,0.005358875034839671,1,1
+1-443-470-7200 or 855-291-4527,0.5856676883995533,0.5759864412248135,0.6774193548387096,6,0.1,31,0.0,1.0,0,1.0168063511144534,1,0
1 3043192381,0.4667228050529957,0.6081904135644436,0.9166666666666666,0,0.1,12,0.0,1.0,0,0.767394597562075,1,0
(304) 282-7842,0.002954009920358658,0.6200746856629848,0.7142857142857143,3,0.9,14,0.7442330960792191,1.0,1,0.004763950576775528,1,1
1 304 319 2381,0.46337713673710823,0.6195103488862514,0.7857142857142857,0,0.1,14,0.0,1.0,0,0.7479719904569317,1,0
+1-443-470-7200 or 855-291-4527,0.585997361689806,0.6307123266160488,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.9291025525556018,1,0
304 319 2381,0.4682026095688343,0.668465431779623,0.8333333333333334,0,0.4,12,0.0,1.0,0,0.7004130459062291,1,0
(304) 282-6217,0.0031029246747493744,0.6750687919557095,0.7142857142857143,3,0.9,14,0.7332324782104522,1.0,1,0.004596450191853576,1,1
+1-443-470-7200 or 855-291-4527,0.586040336638689,0.6855939589440823,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.8547909067786582,1,0
5197619800,0.47166283801198006,0.723237868398428,1.0,0,0.4,10,0.0,0.0,0,0.6521536087467907,1,0
+1-443-470-7200 or 855-291-4527,0.5864848084747791,0.7403435669839382,0.6774193548387096,6,0.1,31,0.0,0.0,0,0.7921781757162579,1,0
9054672083,0.47150005772709846,0.7781302891671658,1.0,0,0.4,10,0.0,0.0,0,0.6059389518081777,1,0
+1-443-470-7200 or 855-291-4527,0.5853580422699451,0.7952174507081509,0.6774193548387096,6,0.1,31,0.0,0.0,0,0.7360971588985106,1,0
386 793-8151,0.4677668996155262,0.8328836522996426,0.8333333333333334,1,0.30000000000000004,12,0.0,0.0,0,0.5616226668650872,1,0
(386) 793-4740,0.0032460689544677734,0.8396564684808254,0.7142857142857143,3,0.8,14,0.7228114382684385,0.0,1,0.003865944240739998,1,1
+1-443-470-7200 or 855-291-4527,0.5859728641808033,0.8500715456902981,0.6774193548387096,6,0.0,31,0.0,0.0,0,0.6893210081322722,1,0
800-543-8917 303-449-3711,0.3659048564732075,0.9255565963685513,0.8,4,0.1,25,0.0,0.0,0,0.39533450744593795,1,0
308-224-0280,0.15861856937408447,0.04980181157588959,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,3.1849320220080606,1,0
(785) 452-0624,0.3057004474103451,0.0561375766992569,0.7142857142857143,3,0.8,14,0.0,1.0,0,5.445461309930068,1,1
+1-443-470-7200 or 855-291-4527,0.27764803171157837,0.06660982966423035,0.6774193548387096,6,0.2,31,0.0,1.0,0,4.168211582277797,1,0
308-224-0280,0.15869402885437012,0.1048307865858078,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,1.5137968551597139,1,0
(785) 825-6472,0.30560820922255516,0.11093316972255707,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.7548609232563046,1,1
+1-443-470-7200 or 855-291-4527,0.2772955298423767,0.12154249846935272,0.6774193548387096,6,0.2,31,0.0,1.0,0,2.281450948298127,1,0
4352162928,0.16235798597335815,0.159454807639122,1.0,0,0.6000000000000001,10,0.0,1.0,0,1.0182005182326397,1,0
(385) 283-9355,0.305654663592577,0.16579802334308624,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.8435251151032952,1,1
+1-443-470-7200 or 855-291-4527,0.2777559757232666,0.17634330689907074,0.6774193548387096,6,0.2,31,0.0,1.0,0,1.5750776455870392,1,0
8013800503,0.16272693872451782,0.21437065303325653,1.0,0,0.6000000000000001,10,0.0,1.0,0,0.7590879503983355,1,0
(385) 283-9355,0.30564239993691444,0.22069145739078522,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.3849245395627927,1,1
+1-443-470-7200 or 855-291-4527,0.2773599624633789,0.2312675267457962,0.6774193548387096,6,0.2,31,0.0,1.0,0,1.1992983496982497,1,0
949.633.2623 (cell),0.14375430345535278,0.2633984535932541,0.5263157894736842,4,0.6000000000000001,19,0.0,1.0,0,0.5457653821763071,1,0
(801) 362-9926,0.30572202801704407,0.27558477222919464,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.1093534529888076,1,1
303.993.3860 (home),0.1379808485507965,0.27492935955524445,0.5263157894736842,4,0.6000000000000001,19,0.0,1.0,0,0.5018756341569861,1,0
+1-443-470-7200 or 855-291-4527,0.2774386405944824,0.28606201708316803,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.9698514803604333,1,0
602.791.3018,0.1592506766319275,0.32406578958034515,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,0.491413133811556,1,0
(385) 201-3252,0.30566516146063805,0.3303143233060837,0.7142857142857143,3,0.8,14,0.0,1.0,0,0.9253738470297856,1,1
+1-443-470-7200 or 855-291-4527,0.27736443281173706,0.3410082012414932,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.8133634863867363,1,0
2623704177,0.16225314140319824,0.3785800486803055,1.0,0,0.6000000000000001,10,0.0,1.0,0,0.42858231274068254,1,0
(414) 588-5151,0.3056757189333439,0.3852442055940628,0.7142857142857143,3,0.8,14,0.0,1.0,0,0.7934575550706213,1,1
+1-443-470-7200 or 855-291-4527,0.2777267098426819,0.39587296545505524,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.7015533580831373,1,0
262-370-4177,0.15838736295700073,0.43353570997714996,0.8333333333333334,2,0.5,12,0.0,1.0,0,0.36533783486373905,1,0
(262) 370-2054,0.30565158650279045,0.44012703001499176,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.6944606243151096,1,1
+1-443-470-7200 or 855-291-4527,0.2769867181777954,0.45081229507923126,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.6144155933314134,1,0
1 3043192381,0.1580418348312378,0.4830162674188614,0.9166666666666666,0,0.2,12,0.0,1.0,0,0.32719707035688145,1,0
(304) 282-7842,0.30572696030139923,0.49490053951740265,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.6177531001409396,1,1
1 304 319 2381,0.15469616651535034,0.49433620274066925,0.7857142857142857,0,0.2,14,0.0,1.0,0,0.31293652522548343,1,0
+1-443-470-7200 or 855-291-4527,0.2773163914680481,0.5055381804704666,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.5485556850607918,1,0
304 319 2381,0.15952163934707642,0.5432912856340408,0.8333333333333334,0,0.5,12,0.0,1.0,0,0.2936202916279386,1,0
(304) 282-6217,0.3055780455470085,0.5498946458101273,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.555701882485029,1,1
+1-443-470-7200 or 855-291-4527,0.27735936641693115,0.5604198127985001,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.4949126800482623,1,0
5197619800,0.16298186779022217,0.5980637222528458,1.0,0,0.5,10,0.0,1.0,0,0.27251543474473283,1,0
+1-443-470-7200 or 855-291-4527,0.27780383825302124,0.615169420838356,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.4515884197982558,1,0
9054672083,0.16281908750534058,0.6529561430215836,1.0,0,0.5,10,0.0,1.0,0,0.2493564688669905,1,0
+1-443-470-7200 or 855-291-4527,0.27667707204818726,0.6700433045625687,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.41292354873281545,1,0
386 793-8151,0.1590859293937683,0.7077095061540604,0.8333333333333334,1,0.5,12,0.0,0.0,0,0.22478955450060414,1,0
(386) 793-4740,0.3054349012672901,0.7144823223352432,0.7142857142857143,3,0.7,14,0.0,0.0,0,0.42749059595820316,1,1
+1-443-470-7200 or 855-291-4527,0.2772918939590454,0.7248973995447159,0.6774193548387096,6,0.1,31,0.0,0.0,0,0.3825251844026736,1,0
800-543-8917 303-449-3711,0.057223886251449585,0.800382450222969,0.8,4,0.30000000000000004,25,0.0,0.0,0,0.0714955890648517,1,0
308-224-0280,0.02293938398361206,0.04985196888446808,0.8333333333333334,2,0.7,12,0.1008684185275684,1.0,0,0.46014077991569585,1,1
(785) 452-0624,0.4413796328008175,0.05618773400783539,0.7142857142857143,3,0.8,14,0.0,1.0,0,7.855304815005587,1,1
+1-443-470-7200 or 855-291-4527,0.14196884632110596,0.06665998697280884,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,2.129714136681105,1,0
308-224-0280,0.023014843463897705,0.10488094389438629,0.8333333333333334,2,0.7,12,0.1001101352648165,1.0,0,0.21943570656044595,1,1
(785) 825-6472,0.4412873946130276,0.11098332703113556,0.7142857142857143,3,0.8,14,0.0,1.0,0,3.9761235339943877,1,1
+1-443-470-7200 or 855-291-4527,0.1416163444519043,0.12159265577793121,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,1.164668859948918,1,0
4352162928,0.026678800582885742,0.1595049649477005,1.0,0,0.7,10,0.06939919171545478,1.0,0,0.16725895230083276,1,1
(385) 283-9355,0.4413338489830494,0.16584818065166473,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.661055347086633,1,1
+1-443-470-7200 or 855-291-4527,0.1420767903327942,0.17639346420764923,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.8054492581215206,1,0
8013800503,0.02704775333404541,0.21442081034183502,1.0,0,0.7,10,0.0668853490623585,1.0,0,0.12614273375887186,1,1
(385) 283-9355,0.44132158532738686,0.2207416146993637,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.9992586657018472,1,1
+1-443-470-7200 or 855-291-4527,0.1416807770729065,0.2313176840543747,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.6124917131190425,1,0
949.633.2623 (cell),0.008075118064880371,0.2634486109018326,0.5263157894736842,4,0.7,19,0.4459663374018545,1.0,1,0.030651470834357573,1,1
(801) 362-9926,0.4414012134075165,0.27563492953777313,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.6013921485044529,1,1
303.993.3860 (home),0.0023016631603240967,0.27497951686382294,0.5263157894736842,4,0.7,19,0.7944014698151463,1.0,1,0.008370277234819283,1,1
+1-443-470-7200 or 855-291-4527,0.14175945520401,0.2861121743917465,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.49546636747985884,1,0
602.791.3018,0.023571491241455078,0.32411594688892365,0.8333333333333334,2,0.7,12,0.0946897875955334,1.0,0,0.07272526619699753,1,1
(385) 201-3252,0.44134434685111046,0.33036448061466217,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.3359275491796734,1,1
+1-443-470-7200 or 855-291-4527,0.14168524742126465,0.3410583585500717,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.41542694510305755,1,0
2623704177,0.02657395601272583,0.37863020598888397,1.0,0,0.7,10,0.07013063223607219,1.0,0,0.07018427322523967,1,1
(414) 588-5151,0.4413549043238163,0.3852943629026413,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.1454975761941377,1,1
+1-443-470-7200 or 855-291-4527,0.14204752445220947,0.39592312276363373,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.3587746143394544,1,0
262-370-4177,0.02270817756652832,0.43358586728572845,0.8333333333333334,2,0.6,12,0.103227730394872,1.0,0,0.052372844474470465,1,0
(262) 370-2054,0.44133077189326286,0.44017718732357025,0.7142857142857143,3,0.7,14,0.0,1.0,0,1.0026184499888573,1,1
+1-443-470-7200 or 855-291-4527,0.141307532787323,0.45086245238780975,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.31341536342976295,1,0
1 3043192381,0.02236264944076538,0.4830664247274399,0.9166666666666666,0,0.30000000000000004,12,0.10685687635431139,1.0,0,0.046293018937021084,1,0
(304) 282-7842,0.44140614569187164,0.49495069682598114,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.8918166126563752,1,1
1 304 319 2381,0.01901698112487793,0.49438636004924774,0.7857142857142857,0,0.30000000000000004,14,0.14931485040752845,1.0,1,0.038465751072162484,1,0
+1-443-470-7200 or 855-291-4527,0.14163720607757568,0.5055883377790451,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.28014278683122584,1,0
304 319 2381,0.023842453956604004,0.5433414429426193,0.8333333333333334,0,0.6,12,0.09215849654850558,1.0,0,0.04388108138116118,1,0
(304) 282-6217,0.4412572309374809,0.5499448031187057,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.8023649392997287,1,1
+1-443-470-7200 or 855-291-4527,0.14168018102645874,0.5604699701070786,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.2527877242230594,1,0
5197619800,0.027302682399749756,0.5981138795614243,1.0,0,0.6,10,0.06520179759364071,1.0,0,0.045647890284504895,1,0
+1-443-470-7200 or 855-291-4527,0.14212465286254883,0.6152195781469345,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.23101414014894162,1,0
9054672083,0.027139902114868164,0.653006300330162,1.0,0,0.6,10,0.06627183977319613,1.0,0,0.04156140689567508,1,0
+1-443-470-7200 or 855-291-4527,0.14099788665771484,0.6700934618711472,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.2104149409980162,1,0
386 793-8151,0.0234067440032959,0.7077596634626389,0.8333333333333334,1,0.6,12,0.09626269674026434,0.0,0,0.033071552590647035,1,0
(386) 793-4740,0.4411140866577625,0.7145324796438217,0.7142857142857143,3,0.7,14,0.0,0.0,0,0.6173455817320801,1,1
+1-443-470-7200 or 855-291-4527,0.141612708568573,0.7249475568532944,0.6774193548387096,6,0.2,31,0.0,0.0,0,0.19534173456838913,1,0
800-543-8917 303-449-3711,0.07845529913902283,0.8004326075315475,0.8,4,0.30000000000000004,25,0.0,0.0,0,0.09801599832991853,1,0
308-224-0280,0.008222460746765137,0.03822268545627594,0.8333333333333334,2,0.7,12,0.4394435222449177,1.0,1,0.21511428447083697,1,1
(785) 452-0624,0.4725414775311947,0.04455845057964325,0.7142857142857143,3,0.8,14,0.0,1.0,0,10.604742010599942,1,1
+1-443-470-7200 or 855-291-4527,0.11080700159072876,0.0550307035446167,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,2.0135121112667806,1,0
308-224-0280,0.008147001266479492,0.09325166046619415,0.8333333333333334,2,0.7,12,0.44277208300414145,1.0,1,0.0873648132476921,1,1
(785) 825-6472,0.47244923934340477,0.09935404360294342,0.7142857142857143,3,0.8,14,0.0,1.0,0,4.755161109198168,1,1
+1-443-470-7200 or 855-291-4527,0.1104544997215271,0.10996337234973907,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,1.004457146995112,1,0
4352162928,0.004483044147491455,0.14787568151950836,1.0,0,0.7,10,0.6387102216229131,1.0,1,0.030316099207974435,1,1
(385) 283-9355,0.4724956937134266,0.1542188972234726,0.7142857142857143,3,0.8,14,0.0,1.0,0,3.063779072740244,1,1
+1-443-470-7200 or 855-291-4527,0.11091494560241699,0.1647641807794571,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.6731698109862169,1,0
8013800503,0.004114091396331787,0.20279152691364288,1.0,0,0.7,10,0.6627157328535911,1.0,1,0.020287194301216685,1,1
(385) 283-9355,0.47248343005776405,0.20911233127117157,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.2594610644170863,1,1
+1-443-470-7200 or 855-291-4527,0.1105189323425293,0.21968840062618256,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.5030690239379608,1,0
949.633.2623 (cell),0.023086726665496826,0.25181932747364044,0.5263157894736842,4,0.7,19,0.09939309181779701,1.0,0,0.09167936082488598,1,1
(801) 362-9926,0.4725630581378937,0.264005646109581,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.789966522061522,1,1
303.993.3860 (home),0.0288601815700531,0.2633502334356308,0.5263157894736842,4,0.7,19,0.055797949532172465,1.0,0,0.1095881769511712,1,1
+1-443-470-7200 or 855-291-4527,0.11059761047363281,0.2744828909635544,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.40292933069911135,1,0
602.791.3018,0.007590353488922119,0.3124866634607315,0.8333333333333334,2,0.7,12,0.46811777961069223,1.0,1,0.02429009006263044,1,1
(385) 201-3252,0.47250619158148766,0.31873519718647003,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.4824365596137727,1,1
+1-443-470-7200 or 855-291-4527,0.11052340269088745,0.3294290751218796,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.3354988236881439,1,0
2623704177,0.004587888717651367,0.36700092256069183,1.0,0,0.7,10,0.6320486741345785,1.0,1,0.01250099368864385,1,1
(414) 588-5151,0.4725167490541935,0.37366507947444916,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.2645427963886233,1,1
+1-443-470-7200 or 855-291-4527,0.11088567972183228,0.3842938393354416,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.288543244331842,1,0
262-370-4177,0.008453667163848877,0.4219565838575363,0.8333333333333334,2,0.6,12,0.4293998613693354,1.0,1,0.02003440034556424,1,0
(262) 370-2054,0.47249261662364006,0.4285479038953781,0.7142857142857143,3,0.7,14,0.0,1.0,0,1.102540718991058,1,1
+1-443-470-7200 or 855-291-4527,0.1101456880569458,0.4392331689596176,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.2507675764793982,1,0
1 3043192381,0.008799195289611816,0.47143714129924774,0.9166666666666666,0,0.30000000000000004,12,0.4148162910363862,1.0,1,0.01866458081936668,1,0
(304) 282-7842,0.47256799042224884,0.483321413397789,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.9777489669888557,1,1
1 304 319 2381,0.012144863605499268,0.4827570766210556,0.7857142857142857,0,0.30000000000000004,14,0.2968624554091523,1.0,1,0.02515724582073117,1,0
+1-443-470-7200 or 855-291-4527,0.11047536134719849,0.49395905435085297,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.2236524196119093,1,0
304 319 2381,0.007319390773773193,0.5317121595144272,0.8333333333333334,0,0.6,12,0.48097543667825754,1.0,1,0.013765675426309612,1,0
(304) 282-6217,0.4724190756678581,0.5383155196905136,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.8775860639377351,1,1
+1-443-470-7200 or 855-291-4527,0.11051833629608154,0.5488406866788864,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.201366512381453,1,0
5197619800,0.0038591623306274414,0.5864845961332321,1.0,0,0.6,10,0.6798274703603016,1.0,1,0.006580148525507443,1,0
+1-443-470-7200 or 855-291-4527,0.11096280813217163,0.6035902947187424,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.1838376548884413,1,0
9054672083,0.004021942615509033,0.6413770169019699,1.0,0,0.6,10,0.6688508010751943,1.0,1,0.006270783390637722,1,0
+1-443-470-7200 or 855-291-4527,0.10983604192733765,0.658464178442955,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.1668061509145591,1,0
386 793-8151,0.007755100727081299,0.6961303800344467,0.8333333333333334,1,0.6,12,0.46046884849516884,1.0,1,0.011140283213058938,1,0
(386) 793-4740,0.4722759313881397,0.7029031962156296,0.7142857142857143,3,0.7,14,0.0,0.0,0,0.6718923203629017,1,1
+1-443-470-7200 or 855-291-4527,0.1104508638381958,0.7133182734251022,0.6774193548387096,6,0.2,31,0.0,0.0,0,0.1548407115201732,1,0
800-543-8917 303-449-3711,0.10961714386940002,0.7888033241033554,0.8,4,0.30000000000000004,25,0.0,0.0,0,0.13896620558464018,1,0
308-224-0280,0.17533981800079346,0.03854204714298248,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,4.5491944980462575,1,0
(785) 452-0624,0.639658834785223,0.04487781226634979,0.7142857142857143,3,0.8,14,0.0,1.0,0,14.253025035264587,1,1
+1-443-470-7200 or 855-291-4527,0.05631035566329956,0.05535006523132324,0.6774193548387096,6,0.4,31,0.0,1.0,0,1.0173310202426502,1,0
308-224-0280,0.1752643585205078,0.0935710221529007,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,1.8730423313297466,1,0
(785) 825-6472,0.6395665965974331,0.09967340528964996,0.7142857142857143,3,0.8,14,0.0,1.0,0,6.416557939210947,1,1
+1-443-470-7200 or 855-291-4527,0.05666285753250122,0.11028273403644562,0.6774193548387096,6,0.4,31,0.0,1.0,0,0.5137916124038362,1,0
4352162928,0.17160040140151978,0.1481950432062149,1.0,0,0.6000000000000001,10,0.0,1.0,0,1.1579283608992021,1,0
(385) 283-9355,0.6396130509674549,0.15453825891017914,0.7142857142857143,3,0.8,14,0.0,1.0,0,4.138838606306563,1,1
+1-443-470-7200 or 855-291-4527,0.05620241165161133,0.16508354246616364,0.6774193548387096,6,0.4,31,0.0,1.0,0,0.3404462393148092,1,0
8013800503,0.1712314486503601,0.20311088860034943,1.0,0,0.6000000000000001,10,0.0,1.0,0,0.843040010263907,1,0
(385) 283-9355,0.6396007873117924,0.2094316929578781,0.7142857142857143,3,0.8,14,0.0,1.0,0,3.0539682142196933,1,1
+1-443-470-7200 or 855-291-4527,0.05659842491149902,0.2200077623128891,0.6774193548387096,6,0.4,31,0.0,1.0,0,0.2572553216358112,1,0
949.633.2623 (cell),0.19020408391952515,0.252138689160347,0.5263157894736842,4,0.6000000000000001,19,0.0,1.0,0,0.7543599524252836,1,0
(801) 362-9926,0.639680415391922,0.26432500779628754,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.420043418069232,1,1
303.993.3860 (home),0.19597753882408142,0.26366959512233734,0.5263157894736842,4,0.6000000000000001,19,0.0,1.0,0,0.7432665699152087,1,0
+1-443-470-7200 or 855-291-4527,0.05651974678039551,0.2748022526502609,0.6774193548387096,6,0.4,31,0.0,1.0,0,0.20567349998701642,1,0
602.791.3018,0.17470771074295044,0.31280602514743805,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,0.5585159433698906,1,0
(385) 201-3252,0.639623548835516,0.3190545588731766,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.00474033768446,1,1
+1-443-470-7200 or 855-291-4527,0.05659395456314087,0.3297484368085861,0.6774193548387096,6,0.4,31,0.0,1.0,0,0.17162714548013827,1,0
2623704177,0.1717052459716797,0.3673202842473984,1.0,0,0.6000000000000001,10,0.0,1.0,0,0.4674524818878525,1,0
(414) 588-5151,0.6396341063082218,0.3739844411611557,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.7103181993456114,1,1
+1-443-470-7200 or 855-291-4527,0.056231677532196045,0.38461320102214813,0.6774193548387096,6,0.4,31,0.0,1.0,0,0.14620281149982273,1,0
262-370-4177,0.1755710244178772,0.42227594554424286,0.8333333333333334,2,0.5,12,0.0,1.0,0,0.4157722231120057,1,0
(262) 370-2054,0.6396099738776684,0.42886726558208466,0.7142857142857143,3,0.7,14,0.0,1.0,0,1.4913903060874718,1,1
+1-443-470-7200 or 855-291-4527,0.05697166919708252,0.43955253064632416,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.1296125846454032,1,0
1 3043192381,0.17591655254364014,0.4717565029859543,0.9166666666666666,0,0.2,12,0.0,1.0,0,0.3728961414077981,1,0
(304) 282-7842,0.6396853476762772,0.48364077508449554,0.7142857142857143,3,0.7,14,0.0,1.0,0,1.3226428746038734,1,1
1 304 319 2381,0.1792622208595276,0.48307643830776215,0.7857142857142857,0,0.2,14,0.0,1.0,0,0.37108381937167195,1,0
+1-443-470-7200 or 855-291-4527,0.056641995906829834,0.4942784160375595,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.11459509352201246,1,0
304 319 2381,0.1744367480278015,0.5320315212011337,0.8333333333333334,0,0.5,12,0.0,1.0,0,0.32786858148067244,1,0
(304) 282-6217,0.6395364329218864,0.5386348813772202,0.7142857142857143,3,0.7,14,0.0,1.0,0,1.1873260861988566,1,1
+1-443-470-7200 or 855-291-4527,0.05659902095794678,0.549160048365593,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.1030645220129799,1,0
5197619800,0.17097651958465576,0.5868039578199387,1.0,0,0.5,10,0.0,1.0,0,0.29136856685713275,1,0
+1-443-470-7200 or 855-291-4527,0.05615454912185669,0.6039096564054489,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.09298486212529437,1,0
9054672083,0.17113929986953735,0.6416963785886765,1.0,0,0.5,10,0.0,1.0,0,0.26669783231144606,1,0
+1-443-470-7200 or 855-291-4527,0.057281315326690674,0.6587835401296616,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.0869499993357716,1,0
386 793-8151,0.17487245798110962,0.6964497417211533,0.8333333333333334,1,0.5,12,0.0,1.0,0,0.2510909207289286,1,0
(386) 793-4740,0.639393288642168,0.7032225579023361,0.7142857142857143,3,0.7,14,0.0,0.0,0,0.9092318956853933,1,1
+1-443-470-7200 or 855-291-4527,0.05666649341583252,0.7136376351118088,0.6774193548387096,6,0.30000000000000004,31,0.0,0.0,0,0.07940502465502633,1,0
800-543-8917 303-449-3711,0.27673450112342834,0.789122685790062,0.8,4,0.2,25,0.0,0.0,0,0.35068583810960485,1,0
308-224-0280,0.46428481489419937,-0.55506232380867,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-0.8364567931132573,1,0
(785) 452-0624,3.420189023017883e-05,-0.5487265586853027,0.7142857142857143,3,0.8,14,0.9965856531611028,0.0,1,-6.232968318830182e-05,1,1
+1-443-470-7200 or 855-291-4527,0.5833142772316933,-0.5382543057203293,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.0837170362587187,1,0
308-224-0280,0.464360274374485,-0.5000333487987518,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-0.9286604666478814,1,0
(785) 825-6472,5.803629755973816e-05,-0.49393096566200256,0.7142857142857143,3,0.8,14,0.9942131787706564,0.0,1,-0.00011749904155329692,1,1
+1-443-470-7200 or 855-291-4527,0.5829617753624916,-0.4833216369152069,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.206159495036761,1,0
4352162928,0.46802423149347305,-0.4454093277454376,1.0,0,0.30000000000000004,10,0.0,0.0,0,-1.0507756643494124,1,0
(385) 283-9355,1.158192753791809e-05,-0.4390661120414734,0.7142857142857143,3,0.8,14,0.9988424776925753,0.0,1,-2.6378610416270286e-05,1,1
+1-443-470-7200 or 855-291-4527,0.5834222212433815,-0.4285208284854889,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.361482438993224,1,0
8013800503,0.4683931842446327,-0.3904934823513031,1.0,0,0.30000000000000004,10,0.0,0.0,0,-1.199493474046568,1,0
(385) 283-9355,2.3845583200454712e-05,-0.3841726779937744,0.7142857142857143,3,0.8,14,0.9976182824806784,0.0,1,-6.207012272477081e-05,1,1
